# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.0 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-01-01T00:00:00.0
# Date end (ISO 8601): 2017-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -30.4192
# Longitude (positive East, ISO 19115): -57.4632
# Altitude (m): 90.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-11-15T12:00:00.0/2016-11-15T13:00:00.0;1011.6484;694.8259;466.9972;227.8287;640.2129
2016-11-15T13:00:00.0/2016-11-15T14:00:00.0;1196.5993;872.6340;657.2273;215.4067;763.6002
2016-11-15T14:00:00.0/2016-11-15T15:00:00.0;1315.3841;993.5959;815.1865;178.4094;862.4551
2016-11-15T15:00:00.0/2016-11-15T16:00:00.0;1359.9217;1042.1427;891.8587;150.2840;913.1805
2016-11-15T16:00:00.0/2016-11-15T17:00:00.0;1327.1916;1015.6046;874.4391;141.1654;917.4316
2016-11-15T17:00:00.0/2016-11-15T18:00:00.0;1219.4399;923.7338;794.5537;129.1801;907.1248
2016-11-15T18:00:00.0/2016-11-15T19:00:00.0;1044.0258;774.5443;658.9694;115.5750;878.2478
2016-11-15T19:00:00.0/2016-11-15T20:00:00.0;812.9187;580.1692;480.7312;99.4380;821.5165
2016-11-15T20:00:00.0/2016-11-15T21:00:00.0;541.8811;357.8012;280.1670;77.6342;713.4006
2016-11-15T21:00:00.0/2016-11-15T22:00:00.0;249.3935;134.5713;88.3949;46.1764;452.7648
2016-11-15T22:00:00.0/2016-11-15T23:00:00.0;17.2890;5.4550;1.6040;3.8510;30.2250
2016-11-15T23:00:00.0/2016-11-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T00:00:00.0/2016-11-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T01:00:00.0/2016-11-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T02:00:00.0/2016-11-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T03:00:00.0/2016-11-16T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T04:00:00.0/2016-11-16T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T05:00:00.0/2016-11-16T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T06:00:00.0/2016-11-16T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T07:00:00.0/2016-11-16T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-16T08:00:00.0/2016-11-16T09:00:00.0;5.4755;1.3883;0.1728;1.2155;5.0521
2016-11-16T09:00:00.0/2016-11-16T10:00:00.0;204.9881;99.9475;55.3744;44.5731;324.6404
2016-11-16T10:00:00.0/2016-11-16T11:00:00.0;499.1012;314.2908;222.7076;91.5831;612.8032
2016-11-16T11:00:00.0/2016-11-16T12:00:00.0;774.7481;540.3046;415.2335;125.0711;743.9610
2016-11-16T12:00:00.0/2016-11-16T13:00:00.0;1013.1568;748.6032;613.9349;134.6682;842.2049
2016-11-16T13:00:00.0/2016-11-16T14:00:00.0;1198.0929;918.3485;800.5904;117.7581;930.0218
2016-11-16T14:00:00.0/2016-11-16T15:00:00.0;1316.9660;1030.7649;939.8401;90.9248;993.8104
2016-11-16T15:00:00.0/2016-11-16T16:00:00.0;1361.6887;1073.4917;996.1280;77.3637;1019.0524
2016-11-16T16:00:00.0/2016-11-16T17:00:00.0;1329.2277;1043.8293;963.5151;80.3142;1009.7096
2016-11-16T17:00:00.0/2016-11-16T18:00:00.0;1221.8107;948.6717;867.2217;81.4500;988.5002
2016-11-16T18:00:00.0/2016-11-16T19:00:00.0;1046.7736;792.5235;705.3869;87.1366;937.5130
2016-11-16T19:00:00.0/2016-11-16T20:00:00.0;816.0595;588.1558;494.9076;93.2482;841.7382
2016-11-16T20:00:00.0/2016-11-16T21:00:00.0;545.4037;356.7700;270.4193;86.3507;681.6577
2016-11-16T21:00:00.0/2016-11-16T22:00:00.0;253.2603;132.1105;79.1857;52.9248;397.8415
2016-11-16T22:00:00.0/2016-11-16T23:00:00.0;18.7224;5.7377;1.4196;4.3181;25.7718
2016-11-16T23:00:00.0/2016-11-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T00:00:00.0/2016-11-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T01:00:00.0/2016-11-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T02:00:00.0/2016-11-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T03:00:00.0/2016-11-17T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T04:00:00.0/2016-11-17T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T05:00:00.0/2016-11-17T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T06:00:00.0/2016-11-17T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T07:00:00.0/2016-11-17T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-17T08:00:00.0/2016-11-17T09:00:00.0;5.9240;1.4490;0.1161;1.3329;3.1991
2016-11-17T09:00:00.0/2016-11-17T10:00:00.0;206.9778;95.3758;43.0307;52.3451;245.6818
2016-11-17T10:00:00.0/2016-11-17T11:00:00.0;500.8047;305.6187;189.6300;115.9887;518.6278
2016-11-17T11:00:00.0/2016-11-17T12:00:00.0;776.2492;533.4365;368.1205;165.3160;658.0252
2016-11-17T12:00:00.0/2016-11-17T13:00:00.0;1014.5534;743.9088;547.4327;196.4761;750.3836
2016-11-17T13:00:00.0/2016-11-17T14:00:00.0;1199.4897;915.1192;706.5184;208.6008;820.2279
2016-11-17T14:00:00.0/2016-11-17T15:00:00.0;1318.4680;1029.8046;817.5242;212.2804;863.9193
2016-11-17T15:00:00.0/2016-11-17T16:00:00.0;1363.3935;1082.3927;887.6513;194.7414;907.2949
2016-11-17T16:00:00.0/2016-11-17T17:00:00.0;1331.2190;1069.5584;915.7652;153.7932;958.9013
2016-11-17T17:00:00.0/2016-11-17T18:00:00.0;1224.1523;989.9566;881.1167;108.8399;1003.5341
2016-11-17T18:00:00.0/2016-11-17T19:00:00.0;1049.5051;843.0884;762.1832;80.9053;1011.6115
2016-11-17T19:00:00.0/2016-11-17T20:00:00.0;819.1934;640.4480;570.0501;70.3979;968.3107
2016-11-17T20:00:00.0/2016-11-17T21:00:00.0;548.9245;406.3908;349.7365;56.6544;882.7226
2016-11-17T21:00:00.0/2016-11-17T22:00:00.0;257.1257;164.6169;128.0125;36.6045;657.4657
2016-11-17T22:00:00.0/2016-11-17T23:00:00.0;20.2108;8.4927;4.4278;4.0649;82.0042
2016-11-17T23:00:00.0/2016-11-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T00:00:00.0/2016-11-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T01:00:00.0/2016-11-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T02:00:00.0/2016-11-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T03:00:00.0/2016-11-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T04:00:00.0/2016-11-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T05:00:00.0/2016-11-18T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T06:00:00.0/2016-11-18T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T07:00:00.0/2016-11-18T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-18T08:00:00.0/2016-11-18T09:00:00.0;6.3348;2.1157;0.6472;1.4685;18.0195
2016-11-18T09:00:00.0/2016-11-18T10:00:00.0;208.8307;124.8143;87.3560;37.4583;525.6736
2016-11-18T10:00:00.0/2016-11-18T11:00:00.0;502.3758;363.8401;297.7216;66.1185;818.2272
2016-11-18T11:00:00.0/2016-11-18T12:00:00.0;777.6266;605.4712;522.9354;82.5359;935.2321
2016-11-18T12:00:00.0/2016-11-18T13:00:00.0;1015.8384;819.5963;730.8756;88.7207;1002.0190
2016-11-18T13:00:00.0/2016-11-18T14:00:00.0;1200.7902;987.2156;901.6801;85.5355;1046.4814
2016-11-18T14:00:00.0/2016-11-18T15:00:00.0;1319.8907;1094.8017;1015.7797;79.0220;1072.8171
2016-11-18T15:00:00.0/2016-11-18T16:00:00.0;1365.0368;1133.6944;1058.2113;75.4831;1080.7924
2016-11-18T16:00:00.0/2016-11-18T17:00:00.0;1333.1660;1101.7617;1026.3479;75.4138;1073.2701
2016-11-18T17:00:00.0/2016-11-18T18:00:00.0;1226.4650;1002.4227;928.6378;73.7848;1055.4127
2016-11-18T18:00:00.0/2016-11-18T19:00:00.0;1052.2202;844.0205;773.6319;70.3887;1024.4484
2016-11-18T19:00:00.0/2016-11-18T20:00:00.0;822.3198;638.9516;574.3227;64.6289;972.0004
2016-11-18T20:00:00.0/2016-11-18T21:00:00.0;552.4425;403.7357;348.8646;54.8710;874.6945
2016-11-18T21:00:00.0/2016-11-18T22:00:00.0;260.9882;164.4185;128.0534;36.3651;650.0777
2016-11-18T22:00:00.0/2016-11-18T23:00:00.0;21.7535;9.1072;4.8499;4.2574;85.2063
2016-11-18T23:00:00.0/2016-11-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T00:00:00.0/2016-11-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T01:00:00.0/2016-11-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T02:00:00.0/2016-11-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T03:00:00.0/2016-11-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T04:00:00.0/2016-11-19T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T05:00:00.0/2016-11-19T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T06:00:00.0/2016-11-19T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T07:00:00.0/2016-11-19T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-19T08:00:00.0/2016-11-19T09:00:00.0;6.7180;2.0650;0.5279;1.5371;14.0733
2016-11-19T09:00:00.0/2016-11-19T10:00:00.0;210.5461;118.1858;78.3679;39.8179;463.7612
2016-11-19T10:00:00.0/2016-11-19T11:00:00.0;503.8141;350.1401;277.7062;72.4339;760.3512
2016-11-19T11:00:00.0/2016-11-19T12:00:00.0;778.8802;587.9717;496.1033;91.8684;885.8637
2016-11-19T12:00:00.0/2016-11-19T13:00:00.0;1017.0124;792.6237;678.6673;113.9563;930.5026
2016-11-19T13:00:00.0/2016-11-19T14:00:00.0;1201.9953;945.7088;803.0825;142.6263;931.8749
2016-11-19T14:00:00.0/2016-11-19T15:00:00.0;1321.2352;1040.7842;871.0345;169.7497;919.5548
2016-11-19T15:00:00.0/2016-11-19T16:00:00.0;1366.6195;1075.2644;891.9763;183.2881;910.3167
2016-11-19T16:00:00.0/2016-11-19T17:00:00.0;1335.0693;1045.5095;862.1422;183.3672;900.5971
2016-11-19T17:00:00.0/2016-11-19T18:00:00.0;1228.7491;948.1329;769.7323;178.4006;873.3676
2016-11-19T18:00:00.0/2016-11-19T19:00:00.0;1054.9189;791.2207;624.5240;166.6967;824.7277
2016-11-19T19:00:00.0/2016-11-19T20:00:00.0;825.4382;587.6135;441.4211;146.1924;743.2162
2016-11-19T20:00:00.0/2016-11-19T21:00:00.0;555.9566;356.7137;242.8098;113.9039;601.2088
2016-11-19T21:00:00.0/2016-11-19T22:00:00.0;264.8463;133.1448;69.8784;63.2664;334.6215
2016-11-19T22:00:00.0/2016-11-19T23:00:00.0;23.3497;6.9880;1.3955;5.5925;22.7441
2016-11-19T23:00:00.0/2016-11-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T00:00:00.0/2016-11-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T01:00:00.0/2016-11-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T02:00:00.0/2016-11-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T03:00:00.0/2016-11-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T04:00:00.0/2016-11-20T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T05:00:00.0/2016-11-20T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T06:00:00.0/2016-11-20T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T07:00:00.0/2016-11-20T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-20T08:00:00.0/2016-11-20T09:00:00.0;7.1375;1.6791;0.1062;1.5728;2.9003
2016-11-20T09:00:00.0/2016-11-20T10:00:00.0;212.1234;87.7848;30.5065;57.2783;169.6369
2016-11-20T10:00:00.0/2016-11-20T11:00:00.0;505.1197;283.7897;145.5356;138.2541;393.6190
2016-11-20T11:00:00.0/2016-11-20T12:00:00.0;780.0105;503.8565;298.0663;205.7902;530.2694
2016-11-20T12:00:00.0/2016-11-20T13:00:00.0;1018.0762;713.0253;465.1655;247.8598;635.5455
2016-11-20T13:00:00.0/2016-11-20T14:00:00.0;1203.1056;887.6490;627.3059;260.3431;726.6787
2016-11-20T14:00:00.0/2016-11-20T15:00:00.0;1322.5022;1004.3347;746.6205;257.7141;787.4288
2016-11-20T15:00:00.0/2016-11-20T16:00:00.0;1368.1423;1054.0783;813.6338;240.4445;829.7467
2016-11-20T16:00:00.0/2016-11-20T17:00:00.0;1336.9295;1033.6811;825.1161;208.5650;861.2426
2016-11-20T17:00:00.0/2016-11-20T18:00:00.0;1231.0049;946.6007;776.3313;170.2695;880.0761
2016-11-20T18:00:00.0/2016-11-20T19:00:00.0;1057.6010;797.2074;653.8726;143.3347;861.8068
2016-11-20T19:00:00.0/2016-11-20T20:00:00.0;828.5480;597.2205;470.1912;127.0294;789.4395
2016-11-20T20:00:00.0/2016-11-20T21:00:00.0;559.4655;368.6132;267.2769;101.3363;659.2360
2016-11-20T21:00:00.0/2016-11-20T22:00:00.0;268.6982;142.1904;82.7350;59.4554;395.2548
2016-11-20T22:00:00.0/2016-11-20T23:00:00.0;24.9693;7.9565;2.0240;5.9325;32.2985
2016-11-20T23:00:00.0/2016-11-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T00:00:00.0/2016-11-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T01:00:00.0/2016-11-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T02:00:00.0/2016-11-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T03:00:00.0/2016-11-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T04:00:00.0/2016-11-21T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T05:00:00.0/2016-11-21T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T06:00:00.0/2016-11-21T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T07:00:00.0/2016-11-21T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-21T08:00:00.0/2016-11-21T09:00:00.0;7.4928;2.0873;0.3712;1.7161;9.8470
2016-11-21T09:00:00.0/2016-11-21T10:00:00.0;213.5623;111.0171;66.6310;44.3862;383.1054
2016-11-21T10:00:00.0/2016-11-21T11:00:00.0;506.2925;334.4899;252.4281;82.0618;686.8151
2016-11-21T11:00:00.0/2016-11-21T12:00:00.0;781.0180;567.4036;464.0394;103.3642;826.4863
2016-11-21T12:00:00.0/2016-11-21T13:00:00.0;1019.0303;777.9470;668.5880;109.3590;914.3378
2016-11-21T13:00:00.0/2016-11-21T14:00:00.0;1204.1222;946.2744;845.2288;101.0457;979.1865
2016-11-21T14:00:00.0/2016-11-21T15:00:00.0;1323.6926;1057.2387;969.6985;87.5402;1022.3176
2016-11-21T15:00:00.0/2016-11-21T16:00:00.0;1369.6061;1099.6836;1019.2056;80.4779;1038.7001
2016-11-21T16:00:00.0/2016-11-21T17:00:00.0;1338.7471;1070.5510;989.2482;81.3028;1031.3689
2016-11-21T17:00:00.0/2016-11-21T18:00:00.0;1233.2324;975.4139;895.0115;80.4024;1012.7829
2016-11-21T18:00:00.0/2016-11-21T19:00:00.0;1060.2663;820.8462;740.7399;80.1063;974.3395
2016-11-21T19:00:00.0/2016-11-21T20:00:00.0;831.6482;619.1561;540.3573;78.7988;904.7090
2016-11-21T20:00:00.0/2016-11-21T21:00:00.0;562.9680;388.6599;318.4221;70.2378;782.6373
2016-11-21T21:00:00.0/2016-11-21T22:00:00.0;272.5422;157.0804;109.7668;47.3136;527.7301
2016-11-21T22:00:00.0/2016-11-21T23:00:00.0;26.6814;9.6723;3.7555;5.9168;59.3108
2016-11-21T23:00:00.0/2016-11-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T00:00:00.0/2016-11-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T01:00:00.0/2016-11-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T02:00:00.0/2016-11-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T03:00:00.0/2016-11-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T04:00:00.0/2016-11-22T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T05:00:00.0/2016-11-22T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T06:00:00.0/2016-11-22T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T07:00:00.0/2016-11-22T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-22T08:00:00.0/2016-11-22T09:00:00.0;7.8176;2.4724;0.6851;1.7872;17.5114
2016-11-22T09:00:00.0/2016-11-22T10:00:00.0;214.8625;122.5397;83.0521;39.4876;485.2525
2016-11-22T10:00:00.0/2016-11-22T11:00:00.0;507.3329;356.6737;288.4717;68.2020;785.4101
2016-11-22T11:00:00.0/2016-11-22T12:00:00.0;781.9032;596.8907;514.0351;82.8557;915.3588
2016-11-22T12:00:00.0/2016-11-22T13:00:00.0;1019.8757;811.1623;721.5810;89.5813;986.9075
2016-11-22T13:00:00.0/2016-11-22T14:00:00.0;1205.0460;980.2346;889.4170;90.8176;1030.2045
2016-11-22T14:00:00.0/2016-11-22T15:00:00.0;1324.8075;1091.0671;1002.0254;89.0417;1056.0013
2016-11-22T15:00:00.0/2016-11-22T16:00:00.0;1371.0115;1133.9713;1046.8037;87.1676;1066.1325
2016-11-22T16:00:00.0/2016-11-22T17:00:00.0;1340.5226;1105.6113;1020.1877;85.4236;1062.6364
2016-11-22T17:00:00.0/2016-11-22T18:00:00.0;1235.4319;1009.7072;927.7546;81.9526;1048.4154
2016-11-22T18:00:00.0/2016-11-22T19:00:00.0;1062.9142;854.0248;776.7203;77.3045;1019.7927
2016-11-22T19:00:00.0/2016-11-22T20:00:00.0;834.7381;650.6412;579.8569;70.7844;968.3173
2016-11-22T20:00:00.0/2016-11-22T21:00:00.0;566.4627;416.0781;356.0782;59.9999;872.2617
2016-11-22T21:00:00.0/2016-11-22T22:00:00.0;276.3762;175.7864;135.6348;40.1516;654.9561
2016-11-22T22:00:00.0/2016-11-22T23:00:00.0;28.4435;12.2823;6.6105;5.6718;105.4312
2016-11-22T23:00:00.0/2016-11-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T00:00:00.0/2016-11-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T01:00:00.0/2016-11-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T02:00:00.0/2016-11-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T03:00:00.0/2016-11-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T04:00:00.0/2016-11-23T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T05:00:00.0/2016-11-23T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T06:00:00.0/2016-11-23T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T07:00:00.0/2016-11-23T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-23T08:00:00.0/2016-11-23T09:00:00.0;8.1726;3.0577;1.3992;1.6585;34.2635
2016-11-23T09:00:00.0/2016-11-23T10:00:00.0;216.0240;134.1891;103.2113;30.9779;616.9663
2016-11-23T10:00:00.0/2016-11-23T11:00:00.0;508.2411;373.5518;322.5816;50.9702;879.5420
2016-11-23T11:00:00.0/2016-11-23T12:00:00.0;782.6668;614.2334;552.8526;61.3808;984.6084
2016-11-23T12:00:00.0/2016-11-23T13:00:00.0;1020.6134;827.0987;759.7431;67.3556;1039.0576
2016-11-23T13:00:00.0/2016-11-23T14:00:00.0;1205.8780;993.8261;923.1936;70.6325;1069.1215
2016-11-23T14:00:00.0/2016-11-23T15:00:00.0;1325.8477;1101.9186;1029.7351;72.1835;1084.8035
2016-11-23T15:00:00.0/2016-11-23T16:00:00.0;1372.3594;1142.4053;1069.1672;73.2381;1088.2441
2016-11-23T16:00:00.0/2016-11-23T17:00:00.0;1342.2565;1112.3742;1038.6056;73.7686;1080.8097
2016-11-23T17:00:00.0/2016-11-23T18:00:00.0;1237.6032;1015.3113;942.5323;72.7790;1063.6166
2016-11-23T18:00:00.0/2016-11-23T19:00:00.0;1065.5444;858.1655;787.9577;70.2078;1032.3442
2016-11-23T19:00:00.0/2016-11-23T20:00:00.0;837.8166;653.3616;587.9693;65.3923;978.5953
2016-11-23T20:00:00.0/2016-11-23T21:00:00.0;569.9478;418.2202;361.7446;56.4756;881.1178
2016-11-23T21:00:00.0/2016-11-23T22:00:00.0;280.1980;177.9190;138.7257;39.1934;661.2889
2016-11-23T22:00:00.0/2016-11-23T23:00:00.0;30.2538;13.0286;7.0346;5.9940;109.2363
2016-11-23T23:00:00.0/2016-11-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T00:00:00.0/2016-11-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T01:00:00.0/2016-11-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T02:00:00.0/2016-11-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T03:00:00.0/2016-11-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T04:00:00.0/2016-11-24T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T05:00:00.0/2016-11-24T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T06:00:00.0/2016-11-24T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T07:00:00.0/2016-11-24T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-24T08:00:00.0/2016-11-24T09:00:00.0;8.4574;2.5103;0.5627;1.9476;14.4270
2016-11-24T09:00:00.0/2016-11-24T10:00:00.0;217.0468;115.5583;71.0647;44.4935;409.2142
2016-11-24T10:00:00.0/2016-11-24T11:00:00.0;509.0177;337.3546;251.3911;85.9635;682.3994
2016-11-24T11:00:00.0/2016-11-24T12:00:00.0;783.3098;565.9985;448.7467;117.2518;798.2704
2016-11-24T12:00:00.0/2016-11-24T13:00:00.0;1021.2443;773.1738;640.0640;133.1097;874.4288
2016-11-24T13:00:00.0/2016-11-24T14:00:00.0;1206.6193;939.2908;807.0552;132.2356;934.0945
2016-11-24T14:00:00.0/2016-11-24T15:00:00.0;1326.8143;1048.1112;922.3509;125.7603;971.2167
2016-11-24T15:00:00.0/2016-11-24T16:00:00.0;1373.6506;1089.1111;968.0459;121.0652;984.7482
2016-11-24T16:00:00.0/2016-11-24T17:00:00.0;1343.9491;1059.4535;939.8628;119.5907;977.1627
2016-11-24T17:00:00.0/2016-11-24T18:00:00.0;1239.7465;964.0043;848.4694;115.5349;956.0858
2016-11-24T18:00:00.0/2016-11-24T19:00:00.0;1068.1562;811.0453;702.5027;108.5426;918.2807
2016-11-24T19:00:00.0/2016-11-24T20:00:00.0;840.8825;613.0854;515.3826;97.7028;854.4323
2016-11-24T20:00:00.0/2016-11-24T21:00:00.0;573.4217;387.2447;306.5045;80.7402;740.6838
2016-11-24T21:00:00.0/2016-11-24T22:00:00.0;284.0056;160.3735;108.5029;51.8706;503.2876
2016-11-24T22:00:00.0/2016-11-24T23:00:00.0;32.1105;11.5887;4.4006;7.1882;63.4275
2016-11-24T23:00:00.0/2016-11-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-25T00:00:00.0/2016-11-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-25T01:00:00.0/2016-11-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-25T02:00:00.0/2016-11-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-25T03:00:00.0/2016-11-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-25T04:00:00.0/2016-11-25T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
