Objeto,Fecha Medida,Hora Medida,Valor 
BJACBG01EAS,24/03/2016,2200,0
BJACBG01EAS,24/03/2016,2300,0
BJACBG01EAS,24/03/2016,2400,0
BJACBG01EAS,25/03/2016,100,0
BJACBG01EAS,25/03/2016,200,0
BJACBG01EAS,25/03/2016,300,0
BJACBG01EAS,25/03/2016,400,0
BJACBG01EAS,25/03/2016,500,0
BJACBG01EAS,25/03/2016,600,0
BJACBG01EAS,25/03/2016,700,0
BJACBG01EAS,25/03/2016,800,1.154
BJACBG01EAS,25/03/2016,900,5.887
BJACBG01EAS,25/03/2016,1000,13.56
BJACBG01EAS,25/03/2016,1100,28.933
BJACBG01EAS,25/03/2016,1200,39.777
BJACBG01EAS,25/03/2016,1300,29.283
BJACBG01EAS,25/03/2016,1400,27.307
BJACBG01EAS,25/03/2016,1500,13.169
BJACBG01EAS,25/03/2016,1600,10.066
BJACBG01EAS,25/03/2016,1700,8.283
BJACBG01EAS,25/03/2016,1800,3.916
BJACBG01EAS,25/03/2016,1900,0.682
BJACBG01EAS,25/03/2016,2000,0
BJACBG01EAS,25/03/2016,2100,0
BJACBG01EAS,25/03/2016,2200,0
BJACBG01EAS,25/03/2016,2300,0
BJACBG01EAS,25/03/2016,2400,0
BJACBG01EAS,26/03/2016,100,0
BJACBG01EAS,26/03/2016,200,0
BJACBG01EAS,26/03/2016,300,0
BJACBG01EAS,26/03/2016,400,0
BJACBG01EAS,26/03/2016,500,0
BJACBG01EAS,26/03/2016,600,0
BJACBG01EAS,26/03/2016,700,0
BJACBG01EAS,26/03/2016,800,1.767
BJACBG01EAS,26/03/2016,900,15.542
BJACBG01EAS,26/03/2016,1000,25.537
BJACBG01EAS,26/03/2016,1100,31.151
BJACBG01EAS,26/03/2016,1200,24.341
BJACBG01EAS,26/03/2016,1300,35.292
BJACBG01EAS,26/03/2016,1400,28.91
BJACBG01EAS,26/03/2016,1500,20.506
BJACBG01EAS,26/03/2016,1600,17.04
BJACBG01EAS,26/03/2016,1700,8.767
BJACBG01EAS,26/03/2016,1800,4.091
BJACBG01EAS,26/03/2016,1900,0.39
BJACBG01EAS,26/03/2016,2000,0
BJACBG01EAS,26/03/2016,2100,0
BJACBG01EAS,26/03/2016,2200,0
BJACBG01EAS,26/03/2016,2300,0
BJACBG01EAS,26/03/2016,2400,0
BJACBG01EAS,27/03/2016,100,0
BJACBG01EAS,27/03/2016,200,0
BJACBG01EAS,27/03/2016,300,0
BJACBG01EAS,27/03/2016,400,0
BJACBG01EAS,27/03/2016,500,0
BJACBG01EAS,27/03/2016,600,0
BJACBG01EAS,27/03/2016,700,0
BJACBG01EAS,27/03/2016,800,0.686
BJACBG01EAS,27/03/2016,900,5.954
BJACBG01EAS,27/03/2016,1000,19.608
BJACBG01EAS,27/03/2016,1100,28.788
BJACBG01EAS,27/03/2016,1200,40.865
BJACBG01EAS,27/03/2016,1300,41.145
BJACBG01EAS,27/03/2016,1400,22.741
BJACBG01EAS,27/03/2016,1500,23.754
BJACBG01EAS,27/03/2016,1600,23.808
BJACBG01EAS,27/03/2016,1700,24.326
BJACBG01EAS,27/03/2016,1800,15.42
BJACBG01EAS,27/03/2016,1900,2.477
BJACBG01EAS,27/03/2016,2000,0
BJACBG01EAS,27/03/2016,2100,0
BJACBG01EAS,27/03/2016,2200,0
BJACBG01EAS,27/03/2016,2300,0
BJACBG01EAS,27/03/2016,2400,0
BJACBG01EAS,28/03/2016,100,0
BJACBG01EAS,28/03/2016,200,0
BJACBG01EAS,28/03/2016,300,0
BJACBG01EAS,28/03/2016,400,0
BJACBG01EAS,28/03/2016,500,0
BJACBG01EAS,28/03/2016,600,0
BJACBG01EAS,28/03/2016,700,0
BJACBG01EAS,28/03/2016,800,2.551
BJACBG01EAS,28/03/2016,900,15.26
BJACBG01EAS,28/03/2016,1000,29.723
BJACBG01EAS,28/03/2016,1100,40.863
BJACBG01EAS,28/03/2016,1200,47.559
BJACBG01EAS,28/03/2016,1300,49.505
BJACBG01EAS,28/03/2016,1400,48.025
BJACBG01EAS,28/03/2016,1500,42.896
BJACBG01EAS,28/03/2016,1600,36.954
BJACBG01EAS,28/03/2016,1700,29.837
BJACBG01EAS,28/03/2016,1800,15.124
BJACBG01EAS,28/03/2016,1900,2.273
BJACBG01EAS,28/03/2016,2000,0
BJACBG01EAS,28/03/2016,2100,0
BJACBG01EAS,28/03/2016,2200,0
BJACBG01EAS,28/03/2016,2300,0
BJACBG01EAS,28/03/2016,2400,0
BJACBG01EAS,29/03/2016,100,0
BJACBG01EAS,29/03/2016,200,0
BJACBG01EAS,29/03/2016,300,0
BJACBG01EAS,29/03/2016,400,0
BJACBG01EAS,29/03/2016,500,0
BJACBG01EAS,29/03/2016,600,0
BJACBG01EAS,29/03/2016,700,0
BJACBG01EAS,29/03/2016,800,2.314
BJACBG01EAS,29/03/2016,900,15.302
BJACBG01EAS,29/03/2016,1000,29.385
BJACBG01EAS,29/03/2016,1100,39.535
BJACBG01EAS,29/03/2016,1200,46.127
BJACBG01EAS,29/03/2016,1300,49.214
BJACBG01EAS,29/03/2016,1400,49.252
BJACBG01EAS,29/03/2016,1500,46.238
BJACBG01EAS,29/03/2016,1600,39.528
BJACBG01EAS,29/03/2016,1700,28.983
BJACBG01EAS,29/03/2016,1800,14.944
BJACBG01EAS,29/03/2016,1900,2.271
BJACBG01EAS,29/03/2016,2000,0
BJACBG01EAS,29/03/2016,2100,0
BJACBG01EAS,29/03/2016,2200,0
BJACBG01EAS,29/03/2016,2300,0
BJACBG01EAS,29/03/2016,2400,0
BJACBG01EAS,30/03/2016,100,0
BJACBG01EAS,30/03/2016,200,0
BJACBG01EAS,30/03/2016,300,0
BJACBG01EAS,30/03/2016,400,0
BJACBG01EAS,30/03/2016,500,0
BJACBG01EAS,30/03/2016,600,0
BJACBG01EAS,30/03/2016,700,0
BJACBG01EAS,30/03/2016,800,2.487
BJACBG01EAS,30/03/2016,900,15.005
BJACBG01EAS,30/03/2016,1000,29.103
BJACBG01EAS,30/03/2016,1100,39.347
BJACBG01EAS,30/03/2016,1200,45.545
BJACBG01EAS,30/03/2016,1300,48.855
BJACBG01EAS,30/03/2016,1400,48.719
BJACBG01EAS,30/03/2016,1500,45.772
BJACBG01EAS,30/03/2016,1600,39.107
BJACBG01EAS,30/03/2016,1700,28.515
BJACBG01EAS,30/03/2016,1800,14.498
BJACBG01EAS,30/03/2016,1900,2.201
BJACBG01EAS,30/03/2016,2000,0
BJACBG01EAS,30/03/2016,2100,0
BJACBG01EAS,30/03/2016,2200,0
BJACBG01EAS,30/03/2016,2300,0
BJACBG01EAS,30/03/2016,2400,0
BJACBG01EAS,31/03/2016,100,0
BJACBG01EAS,31/03/2016,200,0
BJACBG01EAS,31/03/2016,300,0
BJACBG01EAS,31/03/2016,400,0
BJACBG01EAS,31/03/2016,500,0
BJACBG01EAS,31/03/2016,600,0
BJACBG01EAS,31/03/2016,700,0
BJACBG01EAS,31/03/2016,800,2.46
BJACBG01EAS,31/03/2016,900,15.128
BJACBG01EAS,31/03/2016,1000,28.647
BJACBG01EAS,31/03/2016,1100,39.72
BJACBG01EAS,31/03/2016,1200,43.545
BJACBG01EAS,31/03/2016,1300,41.721
BJACBG01EAS,31/03/2016,1400,46.254
BJACBG01EAS,31/03/2016,1500,28.21
BJACBG01EAS,31/03/2016,1600,34.541
BJACBG01EAS,31/03/2016,1700,25.459
BJACBG01EAS,31/03/2016,1800,13.292
BJACBG01EAS,31/03/2016,1900,1.851
BJACBG01EAS,31/03/2016,2000,0
BJACBG01EAS,31/03/2016,2100,0
BJACBG01EAS,31/03/2016,2200,0
BJACBG01EAS,31/03/2016,2300,0
BJACBG01EAS,31/03/2016,2400,0
BJACBG01EAS,01/04/2016,100,0
BJACBG01EAS,01/04/2016,200,0
BJACBG01EAS,01/04/2016,300,0
BJACBG01EAS,01/04/2016,400,0
BJACBG01EAS,01/04/2016,500,0
BJACBG01EAS,01/04/2016,600,0
BJACBG01EAS,01/04/2016,700,0
BJACBG01EAS,01/04/2016,800,2.178
BJACBG01EAS,01/04/2016,900,10.822
BJACBG01EAS,01/04/2016,1000,21.739
BJACBG01EAS,01/04/2016,1100,27.011
BJACBG01EAS,01/04/2016,1200,42.726
BJACBG01EAS,01/04/2016,1300,47.46
BJACBG01EAS,01/04/2016,1400,46.013
BJACBG01EAS,01/04/2016,1500,42.17
BJACBG01EAS,01/04/2016,1600,33.832
BJACBG01EAS,01/04/2016,1700,11.716
BJACBG01EAS,01/04/2016,1800,2.985
BJACBG01EAS,01/04/2016,1900,0.336
BJACBG01EAS,01/04/2016,2000,0
BJACBG01EAS,01/04/2016,2100,0
BJACBG01EAS,01/04/2016,2200,0
BJACBG01EAS,01/04/2016,2300,0
BJACBG01EAS,01/04/2016,2400,0
BJACBG01EAS,02/04/2016,100,0
BJACBG01EAS,02/04/2016,200,0
BJACBG01EAS,02/04/2016,300,0
BJACBG01EAS,02/04/2016,400,0
BJACBG01EAS,02/04/2016,500,0
BJACBG01EAS,02/04/2016,600,0
BJACBG01EAS,02/04/2016,700,0
BJACBG01EAS,02/04/2016,800,0
BJACBG01EAS,02/04/2016,900,0
BJACBG01EAS,02/04/2016,1000,0.721
BJACBG01EAS,02/04/2016,1100,0.963
BJACBG01EAS,02/04/2016,1200,0.037
BJACBG01EAS,02/04/2016,1300,0.139
BJACBG01EAS,02/04/2016,1400,2.003
BJACBG01EAS,02/04/2016,1500,11.457
BJACBG01EAS,02/04/2016,1600,15.817
BJACBG01EAS,02/04/2016,1700,15.618
BJACBG01EAS,02/04/2016,1800,4.302
BJACBG01EAS,02/04/2016,1900,0.563
BJACBG01EAS,02/04/2016,2000,0
BJACBG01EAS,02/04/2016,2100,0
BJACBG01EAS,02/04/2016,2200,0
BJACBG01EAS,02/04/2016,2300,0
BJACBG01EAS,02/04/2016,2400,0
BJACBG01EAS,03/04/2016,100,0
BJACBG01EAS,03/04/2016,200,0
BJACBG01EAS,03/04/2016,300,0
BJACBG01EAS,03/04/2016,400,0
BJACBG01EAS,03/04/2016,500,0
BJACBG01EAS,03/04/2016,600,0
BJACBG01EAS,03/04/2016,700,0
BJACBG01EAS,03/04/2016,800,0.669
BJACBG01EAS,03/04/2016,900,5.034
BJACBG01EAS,03/04/2016,1000,3.961
BJACBG01EAS,03/04/2016,1100,5.631
BJACBG01EAS,03/04/2016,1200,6.62
BJACBG01EAS,03/04/2016,1300,7.68
BJACBG01EAS,03/04/2016,1400,12.117
BJACBG01EAS,03/04/2016,1500,24.009
BJACBG01EAS,03/04/2016,1600,12.603
BJACBG01EAS,03/04/2016,1700,15.43
BJACBG01EAS,03/04/2016,1800,6.679
BJACBG01EAS,03/04/2016,1900,2.09
BJACBG01EAS,03/04/2016,2000,0
BJACBG01EAS,03/04/2016,2100,0
BJACBG01EAS,03/04/2016,2200,0
BJACBG01EAS,03/04/2016,2300,0
BJACBG01EAS,03/04/2016,2400,0
BJACBG01EAS,04/04/2016,100,0
BJACBG01EAS,04/04/2016,200,0
BJACBG01EAS,04/04/2016,300,0
BJACBG01EAS,04/04/2016,400,0
BJACBG01EAS,04/04/2016,500,0
BJACBG01EAS,04/04/2016,600,0
BJACBG01EAS,04/04/2016,700,0
BJACBG01EAS,04/04/2016,800,0
BJACBG01EAS,04/04/2016,900,0.022
BJACBG01EAS,04/04/2016,1000,0.574
BJACBG01EAS,04/04/2016,1100,0.13
BJACBG01EAS,04/04/2016,1200,0.122
BJACBG01EAS,04/04/2016,1300,0.048
BJACBG01EAS,04/04/2016,1400,0
BJACBG01EAS,04/04/2016,1500,0
BJACBG01EAS,04/04/2016,1600,0.423
BJACBG01EAS,04/04/2016,1700,0.832
BJACBG01EAS,04/04/2016,1800,0
BJACBG01EAS,04/04/2016,1900,0
BJACBG01EAS,04/04/2016,2000,0
BJACBG01EAS,04/04/2016,2100,0
BJACBG01EAS,04/04/2016,2200,0
BJACBG01EAS,04/04/2016,2300,0
BJACBG01EAS,04/04/2016,2400,0
BJACBG01EAS,05/04/2016,100,0
BJACBG01EAS,05/04/2016,200,0
BJACBG01EAS,05/04/2016,300,0
BJACBG01EAS,05/04/2016,400,0
BJACBG01EAS,05/04/2016,500,0
BJACBG01EAS,05/04/2016,600,0
BJACBG01EAS,05/04/2016,700,0
BJACBG01EAS,05/04/2016,800,0
BJACBG01EAS,05/04/2016,900,0
BJACBG01EAS,05/04/2016,1000,0.235
BJACBG01EAS,05/04/2016,1100,1.763
BJACBG01EAS,05/04/2016,1200,4.059
BJACBG01EAS,05/04/2016,1300,5.975
BJACBG01EAS,05/04/2016,1400,6.825
BJACBG01EAS,05/04/2016,1500,3.331
BJACBG01EAS,05/04/2016,1600,1.37
BJACBG01EAS,05/04/2016,1700,0.683
BJACBG01EAS,05/04/2016,1800,1.496
BJACBG01EAS,05/04/2016,1900,0.003
BJACBG01EAS,05/04/2016,2000,0
BJACBG01EAS,05/04/2016,2100,0
BJACBG01EAS,05/04/2016,2200,0
BJACBG01EAS,05/04/2016,2300,0
BJACBG01EAS,05/04/2016,2400,0
BJACBG01EAS,06/04/2016,100,0
BJACBG01EAS,06/04/2016,200,0
BJACBG01EAS,06/04/2016,300,0
BJACBG01EAS,06/04/2016,400,0
BJACBG01EAS,06/04/2016,500,0
BJACBG01EAS,06/04/2016,600,0
BJACBG01EAS,06/04/2016,700,0
BJACBG01EAS,06/04/2016,800,0
BJACBG01EAS,06/04/2016,900,0
BJACBG01EAS,06/04/2016,1000,0.012
BJACBG01EAS,06/04/2016,1100,0.367
BJACBG01EAS,06/04/2016,1200,3.068
BJACBG01EAS,06/04/2016,1300,11.53
BJACBG01EAS,06/04/2016,1400,29.684
BJACBG01EAS,06/04/2016,1500,20.186
BJACBG01EAS,06/04/2016,1600,11.839
BJACBG01EAS,06/04/2016,1700,5.179
BJACBG01EAS,06/04/2016,1800,1.845
BJACBG01EAS,06/04/2016,1900,0.281
BJACBG01EAS,06/04/2016,2000,0
BJACBG01EAS,06/04/2016,2100,0
BJACBG01EAS,06/04/2016,2200,0
BJACBG01EAS,06/04/2016,2300,0
BJACBG01EAS,06/04/2016,2400,0
BJACBG01EAS,07/04/2016,100,0
BJACBG01EAS,07/04/2016,200,0
BJACBG01EAS,07/04/2016,300,0
BJACBG01EAS,07/04/2016,400,0
BJACBG01EAS,07/04/2016,500,0
BJACBG01EAS,07/04/2016,600,0
BJACBG01EAS,07/04/2016,700,0
BJACBG01EAS,07/04/2016,800,0.422
BJACBG01EAS,07/04/2016,900,2.434
BJACBG01EAS,07/04/2016,1000,5.367
BJACBG01EAS,07/04/2016,1100,4.531
BJACBG01EAS,07/04/2016,1200,4.244
BJACBG01EAS,07/04/2016,1300,5.283
BJACBG01EAS,07/04/2016,1400,2.051
BJACBG01EAS,07/04/2016,1500,8.868
BJACBG01EAS,07/04/2016,1600,10.97
BJACBG01EAS,07/04/2016,1700,6.489
BJACBG01EAS,07/04/2016,1800,0.992
BJACBG01EAS,07/04/2016,1900,0.008
BJACBG01EAS,07/04/2016,2000,0
BJACBG01EAS,07/04/2016,2100,0
BJACBG01EAS,07/04/2016,2200,0
BJACBG01EAS,07/04/2016,2300,0
BJACBG01EAS,07/04/2016,2400,0
BJACBG01EAS,08/04/2016,100,0
BJACBG01EAS,08/04/2016,200,0
BJACBG01EAS,08/04/2016,300,0
BJACBG01EAS,08/04/2016,400,0
BJACBG01EAS,08/04/2016,500,0
BJACBG01EAS,08/04/2016,600,0
BJACBG01EAS,08/04/2016,700,0
BJACBG01EAS,08/04/2016,800,0.211
BJACBG01EAS,08/04/2016,900,2.906
BJACBG01EAS,08/04/2016,1000,9.88
BJACBG01EAS,08/04/2016,1100,10.677
BJACBG01EAS,08/04/2016,1200,16.452
BJACBG01EAS,08/04/2016,1300,32.762
BJACBG01EAS,08/04/2016,1400,27.741
BJACBG01EAS,08/04/2016,1500,24.507
BJACBG01EAS,08/04/2016,1600,28.092
BJACBG01EAS,08/04/2016,1700,13.475
BJACBG01EAS,08/04/2016,1800,9.15
BJACBG01EAS,08/04/2016,1900,0.379
BJACBG01EAS,08/04/2016,2000,0
BJACBG01EAS,08/04/2016,2100,0
BJACBG01EAS,08/04/2016,2200,0
BJACBG01EAS,08/04/2016,2300,0
BJACBG01EAS,08/04/2016,2400,0
BJACBG01EAS,09/04/2016,100,0
BJACBG01EAS,09/04/2016,200,0
BJACBG01EAS,09/04/2016,300,0
BJACBG01EAS,09/04/2016,400,0
BJACBG01EAS,09/04/2016,500,0
BJACBG01EAS,09/04/2016,600,0
BJACBG01EAS,09/04/2016,700,0
BJACBG01EAS,09/04/2016,800,0.043
BJACBG01EAS,09/04/2016,900,3.11
BJACBG01EAS,09/04/2016,1000,15.115
BJACBG01EAS,09/04/2016,1100,33.492
BJACBG01EAS,09/04/2016,1200,39.878
BJACBG01EAS,09/04/2016,1300,40.332
BJACBG01EAS,09/04/2016,1400,24.646
BJACBG01EAS,09/04/2016,1500,21.455
BJACBG01EAS,09/04/2016,1600,19.833
BJACBG01EAS,09/04/2016,1700,2.688
BJACBG01EAS,09/04/2016,1800,0.428
BJACBG01EAS,09/04/2016,1900,0.112
BJACBG01EAS,09/04/2016,2000,0
BJACBG01EAS,09/04/2016,2100,0
BJACBG01EAS,09/04/2016,2200,0
BJACBG01EAS,09/04/2016,2300,0
BJACBG01EAS,09/04/2016,2400,0
BJACBG01EAS,10/04/2016,100,0
BJACBG01EAS,10/04/2016,200,0
BJACBG01EAS,10/04/2016,300,0
BJACBG01EAS,10/04/2016,400,0
BJACBG01EAS,10/04/2016,500,0
BJACBG01EAS,10/04/2016,600,0
BJACBG01EAS,10/04/2016,700,0
BJACBG01EAS,10/04/2016,800,0.829
BJACBG01EAS,10/04/2016,900,2.532
BJACBG01EAS,10/04/2016,1000,4.71
BJACBG01EAS,10/04/2016,1100,4.268
BJACBG01EAS,10/04/2016,1200,4.568
BJACBG01EAS,10/04/2016,1300,4.484
BJACBG01EAS,10/04/2016,1400,2.982
BJACBG01EAS,10/04/2016,1500,3.551
BJACBG01EAS,10/04/2016,1600,4.215
BJACBG01EAS,10/04/2016,1700,2.164
BJACBG01EAS,10/04/2016,1800,1.166
BJACBG01EAS,10/04/2016,1900,0.001
BJACBG01EAS,10/04/2016,2000,0
BJACBG01EAS,10/04/2016,2100,0
BJACBG01EAS,10/04/2016,2200,0
BJACBG01EAS,10/04/2016,2300,0
BJACBG01EAS,10/04/2016,2400,0
BJACBG01EAS,11/04/2016,100,0
BJACBG01EAS,11/04/2016,200,0
BJACBG01EAS,11/04/2016,300,0
BJACBG01EAS,11/04/2016,400,0
BJACBG01EAS,11/04/2016,500,0
BJACBG01EAS,11/04/2016,600,0
BJACBG01EAS,11/04/2016,700,0
BJACBG01EAS,11/04/2016,800,0.126
BJACBG01EAS,11/04/2016,900,1.07
BJACBG01EAS,11/04/2016,1000,3.456
BJACBG01EAS,11/04/2016,1100,5.877
BJACBG01EAS,11/04/2016,1200,12.465
BJACBG01EAS,11/04/2016,1300,15.593
BJACBG01EAS,11/04/2016,1400,15.566
BJACBG01EAS,11/04/2016,1500,11.545
BJACBG01EAS,11/04/2016,1600,7.744
BJACBG01EAS,11/04/2016,1700,4.703
BJACBG01EAS,11/04/2016,1800,1.489
BJACBG01EAS,11/04/2016,1900,0.181
BJACBG01EAS,11/04/2016,2000,0
BJACBG01EAS,11/04/2016,2100,0
BJACBG01EAS,11/04/2016,2200,0
BJACBG01EAS,11/04/2016,2300,0
BJACBG01EAS,11/04/2016,2400,0
BJACBG01EAS,12/04/2016,100,0
BJACBG01EAS,12/04/2016,200,0
BJACBG01EAS,12/04/2016,300,0
BJACBG01EAS,12/04/2016,400,0
BJACBG01EAS,12/04/2016,500,0
BJACBG01EAS,12/04/2016,600,0
BJACBG01EAS,12/04/2016,700,0
BJACBG01EAS,12/04/2016,800,0.577
BJACBG01EAS,12/04/2016,900,5.608
BJACBG01EAS,12/04/2016,1000,10.51
BJACBG01EAS,12/04/2016,1100,13.119
BJACBG01EAS,12/04/2016,1200,14.096
BJACBG01EAS,12/04/2016,1300,11.851
BJACBG01EAS,12/04/2016,1400,12.652
BJACBG01EAS,12/04/2016,1500,7.808
BJACBG01EAS,12/04/2016,1600,4.899
BJACBG01EAS,12/04/2016,1700,1.471
BJACBG01EAS,12/04/2016,1800,0.076
BJACBG01EAS,12/04/2016,1900,0
BJACBG01EAS,12/04/2016,2000,0
BJACBG01EAS,12/04/2016,2100,0
BJACBG01EAS,12/04/2016,2200,0
BJACBG01EAS,12/04/2016,2300,0
BJACBG01EAS,12/04/2016,2400,0
BJACBG01EAS,13/04/2016,100,0
BJACBG01EAS,13/04/2016,200,0
BJACBG01EAS,13/04/2016,300,0
BJACBG01EAS,13/04/2016,400,0
BJACBG01EAS,13/04/2016,500,0
BJACBG01EAS,13/04/2016,600,0
BJACBG01EAS,13/04/2016,700,0
BJACBG01EAS,13/04/2016,800,0.363
BJACBG01EAS,13/04/2016,900,3.781
BJACBG01EAS,13/04/2016,1000,16.283
BJACBG01EAS,13/04/2016,1100,18.393
BJACBG01EAS,13/04/2016,1200,12.335
BJACBG01EAS,13/04/2016,1300,13.008
BJACBG01EAS,13/04/2016,1400,7.942
BJACBG01EAS,13/04/2016,1500,24.747
BJACBG01EAS,13/04/2016,1600,25.245
BJACBG01EAS,13/04/2016,1700,25.049
BJACBG01EAS,13/04/2016,1800,11.009
BJACBG01EAS,13/04/2016,1900,0.966
BJACBG01EAS,13/04/2016,2000,0
BJACBG01EAS,13/04/2016,2100,0
BJACBG01EAS,13/04/2016,2200,0
BJACBG01EAS,13/04/2016,2300,0
BJACBG01EAS,13/04/2016,2400,0
BJACBG01EAS,14/04/2016,100,0
BJACBG01EAS,14/04/2016,200,0
BJACBG01EAS,14/04/2016,300,0
BJACBG01EAS,14/04/2016,400,0
BJACBG01EAS,14/04/2016,500,0
BJACBG01EAS,14/04/2016,600,0
BJACBG01EAS,14/04/2016,700,0
BJACBG01EAS,14/04/2016,800,0.35
BJACBG01EAS,14/04/2016,900,1.869
BJACBG01EAS,14/04/2016,1000,7.567
BJACBG01EAS,14/04/2016,1100,12.029
BJACBG01EAS,14/04/2016,1200,1.706
BJACBG01EAS,14/04/2016,1300,10.104
BJACBG01EAS,14/04/2016,1400,33.484
BJACBG01EAS,14/04/2016,1500,22.407
BJACBG01EAS,14/04/2016,1600,14.375
BJACBG01EAS,14/04/2016,1700,5.451
BJACBG01EAS,14/04/2016,1800,4.014
BJACBG01EAS,14/04/2016,1900,0.729
BJACBG01EAS,14/04/2016,2000,0
BJACBG01EAS,14/04/2016,2100,0
BJACBG01EAS,14/04/2016,2200,0
BJACBG01EAS,14/04/2016,2300,0
BJACBG01EAS,14/04/2016,2400,0
BJACBG01EAS,15/04/2016,100,0
BJACBG01EAS,15/04/2016,200,0
BJACBG01EAS,15/04/2016,300,0
BJACBG01EAS,15/04/2016,400,0
BJACBG01EAS,15/04/2016,500,0
BJACBG01EAS,15/04/2016,600,0
BJACBG01EAS,15/04/2016,700,0
BJACBG01EAS,15/04/2016,800,2.046
BJACBG01EAS,15/04/2016,900,9.147
BJACBG01EAS,15/04/2016,1000,12.244
BJACBG01EAS,15/04/2016,1100,25.227
BJACBG01EAS,15/04/2016,1200,43.476
BJACBG01EAS,15/04/2016,1300,46.244
BJACBG01EAS,15/04/2016,1400,45.239
BJACBG01EAS,15/04/2016,1500,41.804
BJACBG01EAS,15/04/2016,1600,34.841
BJACBG01EAS,15/04/2016,1700,24.056
BJACBG01EAS,15/04/2016,1800,10.272
BJACBG01EAS,15/04/2016,1900,0.597
BJACBG01EAS,15/04/2016,2000,0
BJACBG01EAS,15/04/2016,2100,0
BJACBG01EAS,15/04/2016,2200,0
BJACBG01EAS,15/04/2016,2300,0
BJACBG01EAS,15/04/2016,2400,0
BJACBG01EAS,16/04/2016,100,0
BJACBG01EAS,16/04/2016,200,0
BJACBG01EAS,16/04/2016,300,0
BJACBG01EAS,16/04/2016,400,0
BJACBG01EAS,16/04/2016,500,0
BJACBG01EAS,16/04/2016,600,0
BJACBG01EAS,16/04/2016,700,0
BJACBG01EAS,16/04/2016,800,0.346
BJACBG01EAS,16/04/2016,900,10.006
BJACBG01EAS,16/04/2016,1000,13.603
BJACBG01EAS,16/04/2016,1100,24.317
BJACBG01EAS,16/04/2016,1200,43.514
BJACBG01EAS,16/04/2016,1300,38.181
BJACBG01EAS,16/04/2016,1400,43.882
BJACBG01EAS,16/04/2016,1500,36.273
BJACBG01EAS,16/04/2016,1600,23.688
BJACBG01EAS,16/04/2016,1700,20.568
BJACBG01EAS,16/04/2016,1800,9.697
BJACBG01EAS,16/04/2016,1900,0.108
BJACBG01EAS,16/04/2016,2000,0
BJACBG01EAS,16/04/2016,2100,0
BJACBG01EAS,16/04/2016,2200,0
BJACBG01EAS,16/04/2016,2300,0
BJACBG01EAS,16/04/2016,2400,0
BJACBG01EAS,17/04/2016,100,0
BJACBG01EAS,17/04/2016,200,0
BJACBG01EAS,17/04/2016,300,0
BJACBG01EAS,17/04/2016,400,0
BJACBG01EAS,17/04/2016,500,0
BJACBG01EAS,17/04/2016,600,0
BJACBG01EAS,17/04/2016,700,0
BJACBG01EAS,17/04/2016,800,1.504
BJACBG01EAS,17/04/2016,900,6.488
BJACBG01EAS,17/04/2016,1000,11.715
BJACBG01EAS,17/04/2016,1100,13.581
BJACBG01EAS,17/04/2016,1200,21.717
BJACBG01EAS,17/04/2016,1300,18.103
BJACBG01EAS,17/04/2016,1400,25.403
BJACBG01EAS,17/04/2016,1500,24.643
BJACBG01EAS,17/04/2016,1600,21.952
BJACBG01EAS,17/04/2016,1700,12.7
BJACBG01EAS,17/04/2016,1800,2.262
BJACBG01EAS,17/04/2016,1900,0.01
BJACBG01EAS,17/04/2016,2000,0
BJACBG01EAS,17/04/2016,2100,0
BJACBG01EAS,17/04/2016,2200,0
BJACBG01EAS,17/04/2016,2300,0
BJACBG01EAS,17/04/2016,2400,0
BJACBG01EAS,18/04/2016,100,0
BJACBG01EAS,18/04/2016,200,0
BJACBG01EAS,18/04/2016,300,0
BJACBG01EAS,18/04/2016,400,0
BJACBG01EAS,18/04/2016,500,0
BJACBG01EAS,18/04/2016,600,0
BJACBG01EAS,18/04/2016,700,0
BJACBG01EAS,18/04/2016,800,0.037
BJACBG01EAS,18/04/2016,900,1.728
BJACBG01EAS,18/04/2016,1000,2.632
BJACBG01EAS,18/04/2016,1100,5.928
BJACBG01EAS,18/04/2016,1200,8.787
BJACBG01EAS,18/04/2016,1300,7.893
BJACBG01EAS,18/04/2016,1400,3.282
BJACBG01EAS,18/04/2016,1500,4.347
BJACBG01EAS,18/04/2016,1600,2.932
BJACBG01EAS,18/04/2016,1700,0.933
BJACBG01EAS,18/04/2016,1800,0.031
BJACBG01EAS,18/04/2016,1900,0
BJACBG01EAS,18/04/2016,2000,0
BJACBG01EAS,18/04/2016,2100,0
BJACBG01EAS,18/04/2016,2200,0
BJACBG01EAS,18/04/2016,2300,0
BJACBG01EAS,18/04/2016,2400,0
BJACBG01EAS,19/04/2016,100,0
BJACBG01EAS,19/04/2016,200,0
BJACBG01EAS,19/04/2016,300,0
BJACBG01EAS,19/04/2016,400,0
BJACBG01EAS,19/04/2016,500,0
BJACBG01EAS,19/04/2016,600,0
BJACBG01EAS,19/04/2016,700,0
BJACBG01EAS,19/04/2016,800,0
BJACBG01EAS,19/04/2016,900,0
BJACBG01EAS,19/04/2016,1000,0.011
BJACBG01EAS,19/04/2016,1100,0.611
BJACBG01EAS,19/04/2016,1200,5.637
BJACBG01EAS,19/04/2016,1300,8.414
BJACBG01EAS,19/04/2016,1400,8.576
BJACBG01EAS,19/04/2016,1500,5.506
BJACBG01EAS,19/04/2016,1600,3.025
