# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.0 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-01-01T00:00:00.0
# Date end (ISO 8601): 2017-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -31.4319
# Longitude (positive East, ISO 19115): -57.9092
# Altitude (m): 44.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-01-08T11:00:00.0/2016-01-08T12:00:00.0;710.8263;478.2623;339.0892;139.1732;667.2676
2016-01-08T12:00:00.0/2016-01-08T13:00:00.0;960.1089;692.9820;531.7259;161.2560;777.8628
2016-01-08T13:00:00.0/2016-01-08T14:00:00.0;1162.9666;872.2654;702.0802;170.1852;849.1518
2016-01-08T14:00:00.0/2016-01-08T15:00:00.0;1305.5703;999.9826;829.3832;170.5994;894.0573
2016-01-08T15:00:00.0/2016-01-08T16:00:00.0;1378.1946;1065.8175;898.0887;167.7289;917.3244
2016-01-08T16:00:00.0/2016-01-08T17:00:00.0;1375.8810;1064.8677;901.9697;162.8980;922.8599
2016-01-08T17:00:00.0/2016-01-08T18:00:00.0;1298.7769;997.7800;843.3234;154.4567;913.9596
2016-01-08T18:00:00.0/2016-01-08T19:00:00.0;1152.1256;869.8400;727.1984;142.6417;888.0701
2016-01-08T19:00:00.0/2016-01-08T20:00:00.0;945.9094;691.5100;564.6169;126.8931;838.9656
2016-01-08T20:00:00.0/2016-01-08T21:00:00.0;694.1688;478.2555;372.5066;105.7489;751.6922
2016-01-08T21:00:00.0/2016-01-08T22:00:00.0;414.0455;252.0038;176.2726;75.7313;585.8060
2016-01-08T22:00:00.0/2016-01-08T23:00:00.0;125.2072;55.9814;28.0630;27.9185;217.8240
2016-01-08T23:00:00.0/2016-01-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T00:00:00.0/2016-01-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T01:00:00.0/2016-01-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T02:00:00.0/2016-01-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T03:00:00.0/2016-01-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T04:00:00.0/2016-01-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T05:00:00.0/2016-01-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T06:00:00.0/2016-01-09T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T07:00:00.0/2016-01-09T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T08:00:00.0/2016-01-09T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-09T09:00:00.0/2016-01-09T10:00:00.0;139.1941;62.0156;30.6114;31.4042;224.9141
2016-01-09T10:00:00.0/2016-01-09T11:00:00.0;428.5984;260.3205;180.4458;79.8748;579.6120
2016-01-09T11:00:00.0/2016-01-09T12:00:00.0;707.7154;487.0063;378.2504;108.7559;748.5932
2016-01-09T12:00:00.0/2016-01-09T13:00:00.0;957.4982;699.4726;572.9200;126.5525;840.8937
2016-01-09T13:00:00.0/2016-01-09T14:00:00.0;1160.9230;875.9412;738.6673;137.2740;895.1634
2016-01-09T14:00:00.0/2016-01-09T15:00:00.0;1304.1216;1001.3952;858.0604;143.3348;926.0527
2016-01-09T15:00:00.0/2016-01-09T16:00:00.0;1377.3273;1065.5814;919.2444;146.3370;939.4987
2016-01-09T16:00:00.0/2016-01-09T17:00:00.0;1375.5417;1063.4020;916.8173;146.5847;938.2253
2016-01-09T17:00:00.0/2016-01-09T18:00:00.0;1298.8754;995.2720;851.7464;143.5256;922.9316
2016-01-09T18:00:00.0/2016-01-09T19:00:00.0;1152.5418;866.8526;730.2413;136.6112;891.3611
2016-01-09T19:00:00.0/2016-01-09T20:00:00.0;946.5011;688.3980;563.5232;124.8748;836.6476
2016-01-09T20:00:00.0/2016-01-09T21:00:00.0;694.7815;474.8080;368.1881;106.6199;741.9644
2016-01-09T21:00:00.0/2016-01-09T22:00:00.0;414.5232;248.0677;170.3407;77.7270;564.0966
2016-01-09T22:00:00.0/2016-01-09T23:00:00.0;125.4014;54.1441;25.7226;28.4215;197.6320
2016-01-09T23:00:00.0/2016-01-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T00:00:00.0/2016-01-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T01:00:00.0/2016-01-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T02:00:00.0/2016-01-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T03:00:00.0/2016-01-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T04:00:00.0/2016-01-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T05:00:00.0/2016-01-10T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T06:00:00.0/2016-01-10T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T07:00:00.0/2016-01-10T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T08:00:00.0/2016-01-10T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-10T09:00:00.0/2016-01-10T10:00:00.0;135.4401;60.8472;30.9194;29.9279;230.4701
2016-01-10T10:00:00.0/2016-01-10T11:00:00.0;425.0424;259.3024;183.3561;75.9463;594.0819
2016-01-10T11:00:00.0/2016-01-10T12:00:00.0;704.5645;485.1870;382.7204;102.4666;760.9161
2016-01-10T12:00:00.0/2016-01-10T13:00:00.0;954.8505;696.4576;578.5410;117.9166;851.4757
2016-01-10T13:00:00.0/2016-01-10T14:00:00.0;1158.8418;871.8378;745.7220;126.1158;905.2940
2016-01-10T14:00:00.0/2016-01-10T15:00:00.0;1302.6309;996.4177;866.4704;129.9472;936.1481
2016-01-10T15:00:00.0/2016-01-10T16:00:00.0;1376.4104;1060.2141;928.8794;131.3347;949.9259
2016-01-10T16:00:00.0/2016-01-10T17:00:00.0;1375.1422;1058.2665;927.5904;130.6761;949.4771
2016-01-10T17:00:00.0/2016-01-10T18:00:00.0;1298.9013;990.9715;863.6964;127.2751;935.8285
2016-01-10T18:00:00.0/2016-01-10T19:00:00.0;1152.8717;864.3806;744.1259;120.2547;908.0815
2016-01-10T19:00:00.0/2016-01-10T20:00:00.0;946.9924;688.5842;579.5845;108.9996;860.2115
2016-01-10T20:00:00.0/2016-01-10T21:00:00.0;695.2806;477.8445;385.0015;92.8430;775.8255
2016-01-10T21:00:00.0/2016-01-10T22:00:00.0;414.8757;252.9538;184.1706;68.7832;611.2215
2016-01-10T22:00:00.0/2016-01-10T23:00:00.0;125.4704;56.3085;29.8002;26.5083;231.2986
2016-01-10T23:00:00.0/2016-01-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T00:00:00.0/2016-01-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T01:00:00.0/2016-01-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T02:00:00.0/2016-01-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T03:00:00.0/2016-01-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T04:00:00.0/2016-01-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T05:00:00.0/2016-01-11T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T06:00:00.0/2016-01-11T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T07:00:00.0/2016-01-11T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T08:00:00.0/2016-01-11T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-11T09:00:00.0/2016-01-11T10:00:00.0;131.6885;55.2705;24.8397;30.4309;184.4472
2016-01-11T10:00:00.0/2016-01-11T11:00:00.0;421.4427;248.3655;166.2227;82.1428;540.7620
2016-01-11T11:00:00.0/2016-01-11T12:00:00.0;701.3759;475.5613;364.0284;111.5329;726.2776
2016-01-11T12:00:00.0/2016-01-11T13:00:00.0;952.1674;690.0800;562.0710;128.0090;829.2979
2016-01-11T13:00:00.0/2016-01-11T14:00:00.0;1156.7237;869.1655;732.4298;136.7357;890.6349
2016-01-11T14:00:00.0/2016-01-11T15:00:00.0;1301.0983;997.7647;857.4212;140.3435;927.3636
2016-01-11T15:00:00.0/2016-01-11T16:00:00.0;1375.4434;1064.7300;923.0832;141.6468;944.5975
2016-01-11T16:00:00.0/2016-01-11T17:00:00.0;1374.6816;1064.7032;923.5323;141.1709;945.5820
2016-01-11T17:00:00.0/2016-01-11T18:00:00.0;1298.8532;998.5222;860.9724;137.5499;932.8559
2016-01-11T18:00:00.0/2016-01-11T19:00:00.0;1153.1135;871.4687;740.8717;130.5970;903.8178
2016-01-11T19:00:00.0/2016-01-11T20:00:00.0;947.3816;693.5972;574.2108;119.3864;851.7086
2016-01-11T20:00:00.0/2016-01-11T21:00:00.0;695.6643;479.8578;377.7963;102.0615;760.4971
2016-01-11T21:00:00.0/2016-01-11T22:00:00.0;415.1013;252.1880;177.3745;74.8135;587.3614
2016-01-11T22:00:00.0/2016-01-11T23:00:00.0;125.4130;55.5846;27.7810;27.8036;214.9341
2016-01-11T23:00:00.0/2016-01-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T00:00:00.0/2016-01-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T01:00:00.0/2016-01-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T02:00:00.0/2016-01-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T03:00:00.0/2016-01-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T04:00:00.0/2016-01-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T05:00:00.0/2016-01-12T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T06:00:00.0/2016-01-12T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T07:00:00.0/2016-01-12T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T08:00:00.0/2016-01-12T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-12T09:00:00.0/2016-01-12T10:00:00.0;127.9448;58.1441;30.9420;27.2021;239.1560
2016-01-12T10:00:00.0/2016-01-12T11:00:00.0;417.8019;256.8068;185.9770;70.8299;613.1690
2016-01-12T11:00:00.0/2016-01-12T12:00:00.0;698.1515;483.8415;387.4141;96.4274;777.3552
2016-01-12T12:00:00.0/2016-01-12T13:00:00.0;949.4504;696.2651;583.6496;112.6155;863.8633
2016-01-12T13:00:00.0/2016-01-12T14:00:00.0;1154.5697;872.7544;749.8454;122.9090;913.5909
2016-01-12T14:00:00.0/2016-01-12T15:00:00.0;1299.5241;998.1346;868.8616;129.2730;940.8707
2016-01-12T15:00:00.0/2016-01-12T16:00:00.0;1374.4257;1063.1420;931.3706;131.7714;953.7139
2016-01-12T16:00:00.0/2016-01-12T17:00:00.0;1374.1589;1062.7442;932.1407;130.6035;954.6891
2016-01-12T17:00:00.0/2016-01-12T18:00:00.0;1298.7295;996.3393;869.7322;126.6071;942.3736
2016-01-12T18:00:00.0/2016-01-12T19:00:00.0;1153.2653;867.9630;745.7889;122.1741;909.5233
2016-01-12T19:00:00.0/2016-01-12T20:00:00.0;947.6666;688.1386;572.3134;115.8252;848.3734
2016-01-12T20:00:00.0/2016-01-12T21:00:00.0;695.9306;473.5862;371.1832;102.4031;746.3850
2016-01-12T21:00:00.0/2016-01-12T22:00:00.0;415.1985;244.8290;165.1317;79.6973;542.7872
2016-01-12T22:00:00.0/2016-01-12T23:00:00.0;125.1919;51.5848;21.5189;30.0659;160.4801
2016-01-12T23:00:00.0/2016-01-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T00:00:00.0/2016-01-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T01:00:00.0/2016-01-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T02:00:00.0/2016-01-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T03:00:00.0/2016-01-13T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T04:00:00.0/2016-01-13T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T05:00:00.0/2016-01-13T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T06:00:00.0/2016-01-13T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T07:00:00.0/2016-01-13T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T08:00:00.0/2016-01-13T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-13T09:00:00.0/2016-01-13T10:00:00.0;124.2143;50.9927;21.1862;29.8065;161.1782
2016-01-13T10:00:00.0/2016-01-13T11:00:00.0;414.1227;239.5427;152.0873;87.4555;502.4709
2016-01-13T11:00:00.0/2016-01-13T12:00:00.0;694.8936;464.3876;339.7497;124.6379;683.8682
2016-01-13T12:00:00.0/2016-01-13T13:00:00.0;946.7008;677.8722;530.2211;147.6511;786.5539
2016-01-13T13:00:00.0/2016-01-13T14:00:00.0;1152.3805;856.8355;696.1192;160.7162;849.4954
2016-01-13T14:00:00.0/2016-01-13T15:00:00.0;1297.9083;985.3389;817.6075;167.7314;886.3301
2016-01-13T15:00:00.0/2016-01-13T16:00:00.0;1373.3570;1053.1135;882.0908;171.0227;903.8751
2016-01-13T16:00:00.0/2016-01-13T17:00:00.0;1373.5729;1054.7520;883.6402;171.1118;905.3241
2016-01-13T17:00:00.0/2016-01-13T18:00:00.0;1298.5287;989.9402;822.7952;167.1450;891.5537
2016-01-13T18:00:00.0/2016-01-13T19:00:00.0;1153.3256;864.0297;706.2334;157.7963;861.2350
2016-01-13T19:00:00.0/2016-01-13T20:00:00.0;947.8456;687.0769;544.9379;142.1390;807.6461
2016-01-13T20:00:00.0/2016-01-13T21:00:00.0;696.0780;473.8693;354.7104;119.1589;713.1114
2016-01-13T21:00:00.0/2016-01-13T22:00:00.0;415.1657;246.9889;162.1384;84.8506;535.2639
2016-01-13T22:00:00.0/2016-01-13T23:00:00.0;124.8870;53.5571;23.6801;29.8770;181.1942
2016-01-13T23:00:00.0/2016-01-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T00:00:00.0/2016-01-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T01:00:00.0/2016-01-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T02:00:00.0/2016-01-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T03:00:00.0/2016-01-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T04:00:00.0/2016-01-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T05:00:00.0/2016-01-14T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T06:00:00.0/2016-01-14T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T07:00:00.0/2016-01-14T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T08:00:00.0/2016-01-14T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-14T09:00:00.0/2016-01-14T10:00:00.0;120.5019;61.5439;38.3031;23.2408;312.3918
2016-01-14T10:00:00.0/2016-01-14T11:00:00.0;410.4076;273.6537;216.2049;57.4488;728.0676
2016-01-14T11:00:00.0/2016-01-14T12:00:00.0;691.6041;511.2916;436.6833;74.6082;885.0398
2016-01-14T12:00:00.0/2016-01-14T13:00:00.0;943.9202;731.7186;646.3396;85.3790;962.4447
2016-01-14T13:00:00.0/2016-01-14T14:00:00.0;1150.1568;913.6730;820.4899;93.1831;1003.4524
2016-01-14T14:00:00.0/2016-01-14T15:00:00.0;1296.2511;1043.2696;944.7090;98.5606;1025.4457
2016-01-14T15:00:00.0/2016-01-14T16:00:00.0;1372.2365;1109.6167;1007.1395;102.4772;1032.7821
2016-01-14T16:00:00.0/2016-01-14T17:00:00.0;1372.9226;1107.4252;1002.5325;104.8927;1027.5159
2016-01-14T17:00:00.0/2016-01-14T18:00:00.0;1298.2494;1037.5808;932.5329;105.0479;1010.5966
2016-01-14T18:00:00.0/2016-01-14T19:00:00.0;1153.2925;905.7546;802.7564;102.9982;978.9303
2016-01-14T19:00:00.0/2016-01-14T20:00:00.0;947.9169;722.0844;624.3113;97.7731;925.3662
2016-01-14T20:00:00.0/2016-01-14T21:00:00.0;696.1047;501.4333;414.3138;87.1195;833.6154
2016-01-14T21:00:00.0/2016-01-14T22:00:00.0;415.0017;265.7505;198.9620;66.7885;660.4591
2016-01-14T22:00:00.0/2016-01-14T23:00:00.0;124.4550;59.1952;32.9277;26.2675;258.5277
2016-01-14T23:00:00.0/2016-01-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T00:00:00.0/2016-01-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T01:00:00.0/2016-01-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T02:00:00.0/2016-01-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T03:00:00.0/2016-01-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T04:00:00.0/2016-01-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T05:00:00.0/2016-01-15T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T06:00:00.0/2016-01-15T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T07:00:00.0/2016-01-15T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T08:00:00.0/2016-01-15T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-15T09:00:00.0/2016-01-15T10:00:00.0;116.8124;55.6512;31.6128;24.0384;257.2598
2016-01-15T10:00:00.0/2016-01-15T11:00:00.0;406.6591;259.8462;196.3563;63.4899;665.1465
2016-01-15T11:00:00.0/2016-01-15T12:00:00.0;688.2849;493.4319;409.5322;83.8997;833.4325
2016-01-15T12:00:00.0/2016-01-15T13:00:00.0;941.1098;711.2593;615.4259;95.8334;918.8414
2016-01-15T13:00:00.0/2016-01-15T14:00:00.0;1147.8992;891.6976;788.4533;103.2442;965.9907
2016-01-15T14:00:00.0/2016-01-15T15:00:00.0;1294.5523;1020.2173;912.7568;107.4605;991.9344
2016-01-15T15:00:00.0/2016-01-15T16:00:00.0;1371.0638;1086.0444;976.0164;110.0279;1001.6161
2016-01-15T16:00:00.0/2016-01-15T17:00:00.0;1372.2069;1084.0131;972.8997;111.1134;997.5634
2016-01-15T17:00:00.0/2016-01-15T18:00:00.0;1297.8901;1015.0627;905.2432;109.8195;981.1899
2016-01-15T18:00:00.0/2016-01-15T19:00:00.0;1153.1645;885.0140;779.6595;105.3544;950.7881
2016-01-15T19:00:00.0/2016-01-15T20:00:00.0;947.8790;704.4337;607.3006;97.1331;900.1287
2016-01-15T20:00:00.0/2016-01-15T21:00:00.0;696.0093;488.4724;404.0805;84.3919;813.1621
2016-01-15T21:00:00.0/2016-01-15T22:00:00.0;414.7052;258.8516;195.2001;63.6515;648.7216
2016-01-15T22:00:00.0/2016-01-15T23:00:00.0;123.8953;57.5266;32.6065;24.9201;257.0695
2016-01-15T23:00:00.0/2016-01-16T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T00:00:00.0/2016-01-16T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T01:00:00.0/2016-01-16T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T02:00:00.0/2016-01-16T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T03:00:00.0/2016-01-16T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T04:00:00.0/2016-01-16T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T05:00:00.0/2016-01-16T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T06:00:00.0/2016-01-16T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T07:00:00.0/2016-01-16T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T08:00:00.0/2016-01-16T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-16T09:00:00.0/2016-01-16T10:00:00.0;113.1976;55.9094;35.1059;20.8035;295.1288
2016-01-16T10:00:00.0/2016-01-16T11:00:00.0;402.8794;261.6131;207.6127;54.0004;711.5724
2016-01-16T11:00:00.0/2016-01-16T12:00:00.0;684.9379;494.8331;423.6543;71.1788;866.7429
2016-01-16T12:00:00.0/2016-01-16T13:00:00.0;938.2708;712.8055;631.2056;81.5998;945.2634
2016-01-16T13:00:00.0/2016-01-16T14:00:00.0;1145.6084;894.2057;805.9978;88.2079;989.3858
2016-01-16T14:00:00.0/2016-01-16T15:00:00.0;1292.8120;1024.1952;931.8525;92.3427;1013.9442
2016-01-16T15:00:00.0/2016-01-16T16:00:00.0;1369.8383;1092.2876;997.7148;94.5728;1024.6780
2016-01-16T16:00:00.0/2016-01-16T17:00:00.0;1371.4249;1093.0808;998.1306;94.9502;1023.9118
2016-01-16T17:00:00.0/2016-01-16T18:00:00.0;1297.4496;1026.7416;933.3878;93.3538;1011.9672
2016-01-16T18:00:00.0/2016-01-16T19:00:00.0;1152.9401;898.7886;809.0543;89.7343;986.8022
2016-01-16T19:00:00.0/2016-01-16T20:00:00.0;947.7302;719.2181;635.6573;83.5608;942.4103
2016-01-16T20:00:00.0/2016-01-16T21:00:00.0;695.7904;502.6445;429.0688;73.5757;864.1742
2016-01-16T21:00:00.0/2016-01-16T22:00:00.0;414.2753;269.8564;213.2069;56.6495;711.2162
2016-01-16T22:00:00.0/2016-01-16T23:00:00.0;123.2073;61.3763;38.2795;23.0968;307.5581
2016-01-16T23:00:00.0/2016-01-17T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T00:00:00.0/2016-01-17T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T01:00:00.0/2016-01-17T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T02:00:00.0/2016-01-17T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T03:00:00.0/2016-01-17T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T04:00:00.0/2016-01-17T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T05:00:00.0/2016-01-17T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T06:00:00.0/2016-01-17T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T07:00:00.0/2016-01-17T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T08:00:00.0/2016-01-17T09:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-17T09:00:00.0/2016-01-17T10:00:00.0;109.5752;57.5733;39.6437;17.9296;345.7251
2016-01-17T10:00:00.0/2016-01-17T11:00:00.0;399.0710;268.1698;222.3615;45.8082;771.2543
2016-01-17T11:00:00.0/2016-01-17T12:00:00.0;681.5647;503.8433;444.1021;59.7412;913.4543
2016-01-17T12:00:00.0/2016-01-17T13:00:00.0;935.4042;722.9826;654.2478;68.7348;982.8691
2016-01-17T13:00:00.0/2016-01-17T14:00:00.0;1143.2848;904.6747;829.3569;75.3178;1020.0913
2016-01-17T14:00:00.0/2016-01-17T15:00:00.0;1291.0300;1034.4710;954.3793;80.0917;1039.7955
2016-01-17T15:00:00.0/2016-01-17T16:00:00.0;1368.5593;1101.4660;1017.8069;83.6591;1046.1742
2016-01-17T16:00:00.0/2016-01-17T17:00:00.0;1370.5753;1100.6637;1014.7098;85.9539;1041.4299
2016-01-17T17:00:00.0/2016-01-17T18:00:00.0;1296.9266;1032.6469;946.1920;86.4549;1026.1165
2016-01-17T18:00:00.0/2016-01-17T19:00:00.0;1152.6177;902.7914;818.3996;84.3918;998.3371
2016-01-17T19:00:00.0/2016-01-17T20:00:00.0;947.4691;721.3192;642.0516;79.2677;952.0080
2016-01-17T20:00:00.0/2016-01-17T21:00:00.0;695.4468;503.1795;432.7225;70.4569;871.8150
2016-01-17T21:00:00.0/2016-01-17T22:00:00.0;413.7110;269.1547;214.4536;54.7011;716.1177
2016-01-17T22:00:00.0/2016-01-17T23:00:00.0;122.3905;60.5456;38.1529;22.3927;307.1811
2016-01-17T23:00:00.0/2016-01-18T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-18T00:00:00.0/2016-01-18T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-18T01:00:00.0/2016-01-18T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-18T02:00:00.0/2016-01-18T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-18T03:00:00.0/2016-01-18T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-01-18T04:00:00.0/2016-01-18T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
